Customer_ID,Age,Gender,Annual_Income_USD,Total_Purchase_Amount,Purchase_Frequency_Per_Year,Support_Tickets_Opened,Subscription_Type,Days_Since_Last_Login,Email_Engagement_Rate,Region,Promotion_Response,Churn
1264,72.0,Male,44882.69238428842,1877.6515126362842,11,0,Premium,151,0.9452359665731345,South,No,0
1265,21.0,Female,45192.26895281261,1039.8434790094816,20,2,Standard,2,0.7732906903456315,Central,No,0
1266,72.0,Female,86812.61421923678,3195.798541943389,13,1,Basic,263,0.27428573100233844,East,Yes,0
1267,28.0,Female,78286.71321892469,4449.020974637141,45,0,Premium,44,0.10634250938041534,North,No,0
1268,73.0,Male,29957.09576057846,3266.7363182779777,30,0,Premium,153,0.9339308511914273,South,Yes,0
1269,34.0,Non-binary,26052.86630663401,4083.2288877860983,40,1,Basic,226,0.14539739053745582,North,No,0
1270,55.0,Female,53713.705785693,2655.486408916418,39,2,Basic,253,0.3647097087911504,East,Yes,1
1271,41.0,Non-binary,83673.92518006539,3618.058423031041,20,0,Basic,222,0.33181241199283584,West,No,0
1272,22.0,Non-binary,64991.34612739731,4491.511191513927,45,2,Basic,54,0.11601359015975132,South,No,0
1273,69.0,Male,54506.71451195809,3888.57699346741,43,1,Basic,288,0.10081356227585758,West,No,1
1274,51.0,Male,48158.885909325545,4558.284371650914,38,0,Basic,360,0.2823843490846669,North,No,1
1275,23.0,Male,71157.43714661206,2212.584050368693,8,3,Basic,335,0.3682210621413451,Central,No,1
1276,39.0,Female,57669.84069404956,4530.679250122577,37,3,Basic,10,0.9689143822615927,West,No,0
1277,28.0,Male,80976.37574770527,3145.679448960367,42,0,Premium,176,0.5363637932487529,Central,Yes,0
1278,65.0,Female,29684.42706361277,4363.238953800299,33,1,Premium,78,0.9090931654364126,West,No,0
1279,33.0,Female,61354.68682799782,292.94499914539347,26,3,Standard,280,0.12848309632286736,East,No,1
1280,50.0,Female,46550.534986811756,3323.476671376327,44,2,Standard,200,0.23849688528585566,South,Yes,1
1281,26.0,Female,61214.12826270402,4255.077886501704,39,2,Basic,172,0.16281959995623996,West,No,0
1282,23.0,Male,58762.84377394596,953.5899648516788,8,2,Standard,133,0.37507661614983967,East,No,0
1283,33.0,Female,62644.993135000346,3342.755973978123,18,1,Standard,155,0.9175030049891042,Central,No,0
1284,46.0,Male,69663.73220164284,4142.278099661495,39,3,Premium,268,0.2940172107845488,South,No,0
1285,20.0,Male,75846.88869642741,1510.9519111999216,14,2,Standard,236,0.595575009619708,East,No,1
1286,37.0,Female,84275.84755605424,2085.707006741321,18,3,Standard,76,0.9155502551830045,North,No,0
1287,53.0,Male,55236.91451586059,2890.6368206461752,21,3,Basic,319,0.5026501374091836,East,No,1
1288,36.0,Non-binary,46864.750395845294,2643.921675534354,23,9,Standard,113,0.5276999869179978,West,No,0
1289,43.0,Male,36612.673469774156,292.02802588196465,4,2,Basic,118,0.5525104983179211,North,No,0
1290,20.0,Male,61523.29510545377,583.4932806185259,10,2,Premium,132,0.2803001388394991,West,No,0
1291,36.0,Female,67523.7602114013,592.2862385913704,43,1,Basic,70,0.4183849308779798,Central,No,0
1292,37.0,Female,34773.28376453338,1385.1127369459575,11,1,Basic,54,0.8474460990406623,West,No,0
1293,49.0,Male,72169.9747637311,1304.7341527320013,20,0,Premium,217,0.3997400019298619,South,No,0
1294,24.0,Female,53479.74534424282,3736.889680555318,19,1,Premium,27,0.4188854116333932,Central,No,0
1295,69.0,Non-binary,36162.74823636511,2906.447491479108,1,1,Standard,23,0.1160064923396994,North,No,0
1296,58.0,Non-binary,42275.69208258028,3843.4828147616818,31,2,Standard,255,0.4635386007751423,East,No,0
1297,50.0,Female,40851.35856034333,442.4906813132636,2,5,Basic,224,0.08317430483628907,East,No,1
1298,57.0,Male,41118.171278514135,2477.549763610843,41,2,Standard,176,0.2672386038748421,South,No,0
1299,56.0,Non-binary,,1686.5003383998203,49,2,Basic,204,0.9794666853698698,East,Yes,1
1300,35.0,Non-binary,67957.41593032824,4264.702622703157,5,2,Premium,94,0.9049398316343187,South,No,0
1301,57.0,Male,80487.18372284801,3568.166868858526,34,2,Standard,348,0.6213120293233999,West,No,1
1302,18.0,Female,,4359.366507051302,4,1,Standard,198,0.712817478066388,West,No,0
1303,28.0,Non-binary,60144.34401182959,327.4928997896943,27,2,Basic,275,0.23760201811641068,East,Yes,1
1304,45.0,Male,45294.612995520154,3632.035098876342,39,1,Standard,1,0.14401940501737676,East,No,0
1305,74.0,Male,55301.85854493561,2746.0409255819322,49,3,Basic,57,0.5509805906464458,South,Yes,0
1306,42.0,Non-binary,,4142.500142176272,3,3,Premium,309,0.8980252517873148,Central,No,0
1307,67.0,Female,38152.0428949033,2585.086895536523,26,3,Standard,254,0.8323422123868809,East,No,0
1308,40.0,Non-binary,67045.90732988167,2747.024481719354,41,2,Basic,38,0.5891554915334465,Central,No,0
1309,48.0,Male,32748.010718413756,353.6601666161191,1,3,Standard,18,0.9846979984086881,North,No,0
1310,47.0,Non-binary,64222.46451516534,3375.762038676237,16,0,Standard,69,0.24801162828782763,East,No,0
1311,59.0,Female,44857.76421922425,1438.3853904647451,35,2,Premium,328,0.7668361274209109,North,No,1
1312,52.0,Male,26116.954229401796,196.5002186762204,19,5,Standard,115,0.2836661406005273,East,No,1
1313,24.0,Female,16921.459908527955,425.5420962795472,16,1,Standard,131,0.9744473384355337,North,No,0
1314,33.0,Non-binary,76951.92019830014,4790.699483933526,33,4,Standard,275,0.2645897915113177,North,Yes,1
1315,43.0,Non-binary,26418.75297976186,1795.7787189412502,31,0,Standard,130,0.3655597086460144,East,No,0
1316,65.0,Female,54034.41075978911,4353.570580243679,22,2,Basic,72,0.47640002865095976,South,No,0
1317,74.0,Non-binary,60309.26191565473,4802.418446939354,44,1,Basic,90,0.3216884371442056,North,No,0
1318,69.0,Female,35301.96656430296,4722.0092253028815,20,2,Basic,61,0.2755454340447113,East,Yes,0
1319,66.0,Non-binary,46697.119474696665,4420.453679427159,6,2,Basic,196,0.47046169495209356,West,No,0
1320,19.0,Female,62182.35865011719,4484.735171060374,35,3,Basic,146,0.8164424060994245,West,No,0
1321,18.0,Female,59399.74277230711,1516.1394172706623,39,3,Standard,100,0.7737133280772394,North,No,0
1322,,Male,48091.36650288618,842.2024622757556,3,1,Premium,271,0.44432770103315367,West,No,0
1323,29.0,Male,58553.569445129826,3232.386554230826,32,3,Basic,207,0.3129603650536824,South,Yes,1
1324,22.0,Female,,2491.717400157237,13,3,Basic,148,0.13141826366553722,South,No,1
1325,54.0,Non-binary,40443.75130656209,583.8589216063381,48,4,Basic,289,0.8696908293937442,West,Yes,0
1326,49.0,Non-binary,73007.35685160596,3419.952448509813,14,1,Standard,196,0.885889407341199,West,No,0
1327,72.0,Non-binary,58111.30877442149,2858.0140366753894,41,0,Basic,65,0.06673948223253268,East,Yes,0
1328,,Female,27369.532341413968,4329.030263971152,8,2,Premium,268,0.748651306259852,South,No,0
1329,58.0,Female,62825.1197375762,3085.000598873153,47,1,Basic,77,0.8838894566241519,East,No,0
1330,52.0,Female,45767.26225009548,2912.336280636593,19,4,Basic,148,0.7363932275331182,South,No,0
1331,36.0,Female,50658.45714027861,2259.6834443298767,45,2,Standard,195,0.33962827712120247,South,No,1
1332,65.0,Male,55122.9225129511,2367.6566424554644,14,2,Premium,105,0.4289487773379982,Central,No,0
1333,33.0,Female,43105.787455208556,4776.468012197669,11,4,Standard,271,0.3005865987548436,South,No,1
1334,20.0,Non-binary,82045.56794341528,778.3854460611727,35,1,Standard,182,0.5427166248454139,North,No,0
1335,37.0,Male,32600.23412097369,2286.472211052717,36,2,Basic,138,0.8898945784583016,North,No,0
1336,41.0,Non-binary,55850.31215947657,3313.55344624153,3,2,Premium,32,0.671381757335919,North,No,0
1337,71.0,Female,60720.27371732374,2221.752163392958,25,4,Basic,85,0.45831700429569455,West,No,0
1338,73.0,Male,55618.19162542003,1487.756572499713,13,1,Premium,116,0.860333050117141,East,No,0
1339,50.0,Female,52135.21287283043,1508.0511167379887,16,0,Basic,179,0.000898158677824612,Central,No,0
1340,41.0,Male,49344.80075519814,1244.9146266628072,28,2,Basic,74,0.27450325987115554,North,No,0
1341,69.0,Non-binary,42952.30081303045,1785.1256828571393,45,1,Basic,219,0.4359185602371507,West,No,0
1342,28.0,Female,42686.3026274074,4371.206400359478,27,1,Premium,61,0.5925028337867402,East,No,0
1343,66.0,Female,72378.15176901671,2575.6002965826765,10,4,Basic,168,0.9955964497754454,West,No,0
1344,25.0,Male,48373.79914754613,1277.1697675813102,18,1,Standard,266,0.6395341568255387,West,No,0
1345,53.0,Male,86982.78500209568,1984.1809134300088,8,1,Basic,121,0.381540992794007,East,No,0
1346,55.0,Female,65034.10478193652,618.5690191849833,7,1,Standard,6,0.7248738360896149,East,No,0
1347,57.0,Male,15000.0,4529.775124719816,49,0,Standard,334,0.9841519690636159,South,Yes,1
1348,37.0,Female,68248.88524341349,2100.1693772480166,22,2,Standard,211,0.6112572569627635,South,Yes,1
1349,52.0,Male,54202.60291416127,4903.916902506071,38,4,Premium,284,0.35168123547891206,North,No,1
1350,65.0,Non-binary,34150.72378924265,1802.9399889863444,47,3,Standard,260,0.6821597465736472,North,Yes,0
1351,42.0,Male,74563.82799738944,4198.144631412893,9,4,Standard,212,0.4641065890229924,South,Yes,0
1352,52.0,Non-binary,48461.245998197075,1356.2880351281208,42,0,Basic,319,0.5357653620081821,East,No,1
1353,42.0,Male,47186.014595773246,473.1491775502509,40,4,Basic,304,0.955360796906926,West,No,1
1354,46.0,Male,60627.8502541344,255.4934722016234,39,2,Basic,214,0.4365985201137276,South,No,0
1355,35.0,Female,72142.45509334351,3070.225290559439,29,3,Standard,363,0.31372838061138686,North,No,1
1356,63.0,Male,56701.227972972374,1626.710991200588,37,1,Basic,297,0.6347386349040491,North,No,0
1357,35.0,Male,55627.290218430084,2273.247414331559,48,5,Basic,108,0.5683453754895961,South,No,0
1358,19.0,Non-binary,44547.0097832012,4111.3704744438965,47,2,Premium,348,0.39733488826424357,South,Yes,1
1359,71.0,Male,71886.35273548152,1315.7296199045304,42,1,Basic,320,0.30274773177554803,Central,No,1
1360,52.0,Female,56845.761798381696,1612.3971360010748,29,3,Standard,260,0.5251913707502839,Central,No,1
1361,33.0,Non-binary,51618.353088744996,4242.1473067874695,28,3,Premium,206,0.16345907923956982,South,No,0
1362,58.0,Female,49757.396845618445,2514.53513938317,21,2,Standard,112,0.2678589746678631,West,No,0
1363,53.0,Female,70402.38393380585,4155.559318557189,33,2,Basic,23,0.8506534865375547,Central,Yes,0
1364,50.0,Female,51065.14605551308,1934.9324169849504,26,2,Standard,292,0.909126533435677,East,No,0
1365,21.0,Female,70440.96427202981,2052.0129060528316,38,1,Premium,308,0.3933020828011503,East,No,1
1366,50.0,Non-binary,47926.37944965196,918.9779727134556,15,1,Basic,5,0.8341565635793162,West,Yes,0
1367,31.0,Male,65834.5822567411,4590.094682615335,2,3,Premium,202,0.10319291376769835,Central,Yes,0
1368,38.0,Female,58106.442705135436,4494.2401006617865,12,4,Basic,88,0.21627373134758254,South,No,0
1369,65.0,Non-binary,40738.67517124066,4922.66337136739,33,1,Premium,189,0.5966043770010245,East,No,0
1370,37.0,Female,53695.35853559914,2071.9909231315864,15,3,Basic,209,0.6779055171312364,West,No,0
1371,73.0,Male,22140.956253982942,4111.213214617346,45,2,Basic,213,0.25176477737543557,East,Yes,0
1372,25.0,Non-binary,43839.402384522225,2133.273285193381,1,1,Premium,59,0.9397339107969398,South,No,0
1373,24.0,Non-binary,31332.9039211053,2326.0640657127665,33,3,Basic,296,0.6234582095111776,West,No,1
1374,20.0,Male,84962.50139769512,4166.99702861464,4,3,Standard,9,0.9214649248403676,Central,No,0
1375,34.0,Non-binary,31509.54075975081,969.0971773433587,28,3,Standard,80,0.10585973316298469,Central,No,0
1376,50.0,Male,93786.85940826967,1179.5235788625864,14,2,Basic,92,0.5833678831604787,Central,Yes,0
1377,65.0,Non-binary,62714.19299002724,1642.1683779394937,49,0,Standard,325,0.3417962946242643,South,No,1
1378,29.0,Non-binary,47216.992480704685,3962.0772592502817,45,2,Standard,134,0.866595633546773,East,Yes,0
1379,68.0,Male,67095.40150931239,1925.9925919036054,12,2,Premium,260,0.013375516502229456,East,Yes,0
1380,,Male,45332.27921260675,1855.0242205757318,6,3,Basic,26,0.7671222846465472,West,Yes,0
1381,72.0,Non-binary,33856.76679388588,4994.200091750685,20,2,Premium,162,0.1640671720346465,South,No,0
1382,39.0,Non-binary,56186.05402313242,1980.6501011874493,48,3,Standard,272,0.8900338568365864,West,Yes,0
1383,63.0,Male,65501.090444893605,1314.0756279463762,21,5,Standard,6,0.46234651382903647,South,No,0
1384,47.0,Male,74176.16342892832,3153.7470231846223,16,3,Standard,188,0.17217234038117246,North,Yes,1
1385,55.0,Non-binary,62465.95164338488,4029.2117645795042,12,2,Standard,320,0.8178704130011712,North,No,0
1386,55.0,Non-binary,47059.817144960034,441.0783852434804,20,0,Premium,270,0.5031545612685051,North,No,0
1387,62.0,Non-binary,,3132.5719325785276,45,3,Basic,185,0.061531327164567995,South,No,0
1388,,Male,72444.6373935406,275.10373381310126,33,2,Basic,304,0.03272621308985657,Central,No,1
1389,71.0,Non-binary,59035.26291657311,2679.0285197996377,2,4,Premium,51,0.25360646049943736,South,No,0
1390,25.0,Female,73161.66620235241,1359.258662413265,34,2,Basic,281,0.7136309984113962,North,No,0
1391,44.0,Male,87772.15466477213,1602.54431859861,26,3,Basic,298,0.4342573349183718,West,No,1
1392,,Non-binary,46846.240898594006,2388.770223513675,33,3,Standard,308,0.5262986003475054,West,Yes,0
1393,51.0,Male,41504.834765754946,4642.826557653377,42,3,Basic,112,0.13613915963609202,East,No,0
1394,38.0,Female,46409.66214358053,3582.269802280595,30,4,Standard,234,0.7202616869570271,South,No,1
1395,47.0,Male,34755.24955051235,4690.543421794032,1,0,Premium,183,0.3612587706843752,North,Yes,0
1396,50.0,Non-binary,63868.22176925038,3333.8579223375204,46,2,Basic,77,0.33484727810775206,East,Yes,0
1397,45.0,Female,30851.451979844693,134.82796073051236,8,4,Basic,122,0.5818610746979621,South,No,0
1398,64.0,Female,73975.21351107546,1401.3674670036203,1,2,Basic,76,0.7654855022615661,Central,Yes,0
1399,50.0,Non-binary,44917.27545739768,4538.285630829832,46,2,Standard,323,0.02415138749147472,Central,No,1
1400,22.0,Non-binary,75380.61698266238,3252.8830527419495,10,2,Basic,228,0.048986834249233446,West,No,0
1401,65.0,Non-binary,16644.425525193277,4910.071459194347,32,2,Basic,160,0.09602701993209006,South,No,1
1402,36.0,Male,49222.185584442544,864.2236941696485,40,3,Premium,269,0.8460900122627947,West,Yes,1
1403,21.0,Male,35604.843763656194,1554.0643822219452,2,3,Standard,204,0.8553727602916303,South,No,1
1404,52.0,Male,75300.32383882304,1875.6015316334779,31,2,Basic,110,0.6384025317435478,South,No,0
1405,66.0,Non-binary,80185.37197755743,1700.1333090198218,4,3,Standard,294,0.045878180836055216,Central,No,1
1406,34.0,Non-binary,19838.816539759348,1334.758497734415,12,3,Standard,47,0.750933844027288,North,No,0
1407,61.0,Male,67987.92337500681,2272.9820072082116,31,1,Standard,133,0.867706464852127,Central,Yes,0
1408,45.0,Female,71030.3103048836,3247.2608045099187,41,2,Basic,86,0.9153524879925958,Central,No,0
1409,47.0,Male,,1625.1589221448105,23,1,Basic,292,0.8024614740822131,North,No,1
1410,46.0,Female,63822.44964118033,490.52962423985286,33,2,Basic,99,0.448518363884421,South,No,0
1411,63.0,Non-binary,62740.825221633466,3571.8093817765007,8,3,Standard,232,0.45875912663999774,East,Yes,1
1412,70.0,Non-binary,68042.62723000179,2349.1811233282165,49,3,Premium,248,0.4970915866243686,East,No,1
1413,23.0,Male,38612.994392854904,2826.7632998413096,16,0,Premium,42,0.473858283692574,Central,No,0
1414,52.0,Male,73007.41516660026,2331.463220103184,15,7,Basic,44,0.5142507004087477,Central,No,0
1415,58.0,Non-binary,,4462.75176692906,41,0,Basic,121,0.08151758669948983,West,No,0
1416,54.0,Male,57240.00759654702,2837.8504861152624,40,3,Standard,223,0.8146321382364466,North,No,0
1417,41.0,Non-binary,63499.37423861606,4624.0565152735735,26,2,Basic,131,0.002897735550542624,East,No,0
1418,,Non-binary,35938.46816755689,2601.819173624401,14,3,Standard,56,0.0310743742460865,West,No,0
1419,66.0,Female,31698.367228758903,1533.681994977381,12,2,Basic,161,0.026507317254054197,Central,No,0
1420,63.0,Male,53184.51756545686,1841.6686771633633,27,0,Standard,285,0.9001638251786768,South,No,1
1421,70.0,Non-binary,78153.08397071197,2658.433538565449,47,3,Basic,166,0.9954375770258724,West,No,0
1422,48.0,Male,37219.26056949272,2696.9482452445422,31,3,Basic,206,0.2972256217953303,South,No,1
1423,52.0,Female,57627.316609997106,3467.954737589849,4,1,Premium,351,0.12551402751414953,West,No,1
1424,50.0,Female,44249.74138095883,1200.024873714491,30,6,Basic,89,0.01893358002115142,West,No,0
1425,69.0,Male,42235.32356120569,3328.330209830958,4,2,Premium,327,0.90183375017691,East,No,0
1426,38.0,Male,62511.22548965263,3915.0812410656863,31,1,Basic,272,0.35768812218018964,Central,No,1
1427,49.0,Non-binary,66390.63249084179,3415.300748388251,34,1,Standard,93,0.4922786002568468,North,No,0
1428,40.0,Female,43186.727965551676,2460.957738106195,4,1,Basic,124,0.37523380048814237,East,No,0
1429,50.0,Female,75808.75383950173,4959.2351904724865,20,3,Standard,98,0.9070898894749188,North,No,0
1430,20.0,Female,61337.55439738806,2083.5844797331592,18,1,Basic,267,0.8325257897287917,East,No,0
1431,,Male,51374.83053230094,622.2940114411631,47,2,Basic,261,0.896242509178674,South,No,0
1432,42.0,Non-binary,60212.77053857903,4125.370655495981,8,3,Standard,256,0.42975553159493096,North,No,1
1433,59.0,Male,85545.21271984326,1139.7859725140493,42,1,Basic,261,0.216786571778243,South,No,0
1434,48.0,Male,66302.96126651023,3595.0993072219662,2,1,Basic,110,0.6020597758623145,South,No,0
1435,71.0,Male,44519.54597111788,976.9837853041169,9,3,Premium,111,0.21117053209755166,South,No,0
1436,20.0,Non-binary,54719.38757084467,182.69921520390295,16,1,Basic,350,0.32521558662293093,West,No,0
1437,57.0,Male,56969.033067572585,883.0131585662258,22,2,Premium,112,0.9451030718687414,East,No,0
1438,63.0,Female,64980.351814674315,1947.2446132215273,12,1,Basic,228,0.8710899439950422,East,No,1
1439,41.0,Female,58593.21581303847,622.4294109360115,5,5,Standard,96,0.4371610242513909,West,No,0
1440,67.0,Female,83429.85863428256,1068.627512754842,39,1,Basic,4,0.3207420555934284,South,No,0
1441,49.0,Non-binary,,3846.6687606535256,15,3,Standard,46,0.5788470035553976,West,No,0
1442,64.0,Male,29051.414538598106,3872.4296790879407,45,2,Basic,255,0.7629683430276447,East,No,1
1443,,Non-binary,58217.92854245877,4105.692313235786,8,2,Premium,288,0.19424647085083402,Central,No,1
1444,40.0,Male,48383.12201205839,4221.660659083203,24,1,Standard,169,0.9068942494946968,North,Yes,0
1445,19.0,Female,32439.53514776733,2160.1358836074014,19,3,Premium,69,0.18753961749469727,Central,No,0
1446,44.0,Male,44447.1402749933,4350.993337398289,37,1,Standard,305,0.6101041569780953,South,No,1
1447,59.0,Male,49624.1804773402,2677.090687568811,18,3,Premium,156,0.5498423016218729,Central,No,0
1448,19.0,Male,72097.06324375728,2405.92587298644,21,4,Premium,319,0.32894115179911865,West,No,1
1449,43.0,Non-binary,32751.27523153188,3620.8280120793015,49,1,Basic,229,0.5614002543379122,West,No,1
1450,34.0,Male,60246.77901362926,1147.7102156635453,39,3,Standard,3,0.880073061066161,North,No,0
1451,57.0,Male,88307.20932281784,3968.537146454613,14,0,Basic,78,0.33045437916311726,South,No,0
1452,50.0,Male,52377.075464849775,2204.382550174396,15,1,Basic,253,0.8852500699294871,East,No,0
